Country Name,Year,Sex,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Death rate per 100 000 population
France,2000,All,[55-59],2245,12.21303449,
France,2000,All,[60-64],2970,11.54923005,
France,2000,All,[65-69],3891,9.85187998,
France,2000,All,[70-74],4128,7.47311633,
France,2000,All,[75-79],3695,4.8106968,
France,2000,All,[80-84],1694,2.86100321,
France,2000,All,[85+],1752,0.91901447,
France,2000,Male,[0],1,0.05040323,
France,2000,Male,[1-4],0,0,
France,2000,Male,[5-9],0,0,
France,2000,Male,[10-14],0,0,
France,2000,Male,[15-19],1,0.07462687,
France,2000,Male,[20-24],1,0.05109862,
France,2000,Male,[25-29],6,0.25951557,
France,2000,Male,[30-34],24,0.88659032,
France,2000,Male,[35-39],112,2.84119736,
France,2000,Male,[40-44],475,7.45214936,
France,2000,Male,[45-49],1090,11.14861409,
France,2000,Male,[50-54],1897,13.93009252,
France,2000,Male,[55-59],1919,14.82311139,
France,2000,Male,[60-64],2610,14.52339881,
France,2000,Male,[65-69],3373,12.559577,
France,2000,Male,[70-74],3518,10.03479948,
France,2000,Male,[75-79],3027,6.94967398,
France,2000,Male,[80-84],1331,4.58096713,
France,2000,Male,[85+],1200,1.94976115,
France,2000,Female,[0],0,0,
France,2000,Female,[1-4],1,0.3125,
France,2000,Female,[5-9],0,0,
France,2000,Female,[10-14],0,0,
France,2000,Female,[15-19],1,0.17953321,
France,2000,Female,[20-24],1,0.15923567,
France,2000,Female,[25-29],4,0.5625879,
France,2000,Female,[30-34],16,1.33111481,
France,2000,Female,[35-39],48,2.49739854,
France,2000,Female,[40-44],188,6.42076503,
France,2000,Female,[45-49],254,5.68741603,
France,2000,Female,[50-54],336,5.85876199,
France,2000,Female,[55-59],326,5.99705666,
France,2000,Female,[60-64],360,4.6481601,
France,2000,Female,[65-69],518,4.09842551,
France,2000,Female,[70-74],610,3.02279485,
France,2000,Female,[75-79],668,2.00890172,
France,2000,Female,[80-84],363,1.20378047,
France,2000,Female,[85+],552,0.42759871,
France,2001,All,[0],0,0,
France,2001,All,[1-4],0,0,
France,2001,All,[5-9],0,0,
France,2001,All,[10-14],0,0,
France,2001,All,[15-19],0,0,
France,2001,All,[20-24],2,0.07561437,
France,2001,All,[25-29],8,0.26755853,
France,2001,All,[30-34],36,0.95364238,
France,2001,All,[35-39],171,2.87201881,
France,2001,All,[40-44],588,6.40243902,
France,2001,All,[45-49],1388,9.68529761,
France,2001,All,[50-54],2253,11.33299799,
France,2001,All,[55-59],2425,12.31965048,
France,2001,All,[60-64],2879,11.66011907,
France,2001,All,[65-69],3762,9.99415546,
France,2001,All,[70-74],4236,7.76023156,
France,2001,All,[75-79],3683,4.92333605,
France,2001,All,[80-84],2058,2.96541787,
France,2001,All,[85+],1596,0.86610157,
France,2001,Male,[0],0,0,
France,2001,Male,[1-4],0,0,
France,2001,Male,[5-9],0,0,
France,2001,Male,[10-14],0,0,
France,2001,Male,[15-19],0,0,
France,2001,Male,[20-24],2,0.10045203,
France,2001,Male,[25-29],6,0.27014858,
France,2001,Male,[30-34],22,0.81967213,
France,2001,Male,[35-39],110,2.73291925,
France,2001,Male,[40-44],423,6.80392472,
France,2001,Male,[45-49],1069,10.80016165,
France,2001,Male,[50-54],1881,13.44051447,
France,2001,Male,[55-59],2083,15.14468518,
France,2001,Male,[60-64],2524,14.70005824,
France,2001,Male,[65-69],3248,12.74125216,
France,2001,Male,[70-74],3552,10.28789897,
France,2001,Male,[75-79],3037,7.15042498,
France,2001,Male,[80-84],1599,4.64191366,
France,2001,Male,[85+],1087,1.84437356,
France,2001,Female,[0],0,0,
France,2001,Female,[1-4],0,0,
France,2001,Female,[5-9],0,0,
France,2001,Female,[10-14],0,0,
France,2001,Female,[15-19],0,0,
France,2001,Female,[20-24],0,0,
France,2001,Female,[25-29],2,0.26007802,
France,2001,Female,[30-34],14,1.2832264,
France,2001,Female,[35-39],61,3.16226024,
France,2001,Female,[40-44],165,5.5611729,
France,2001,Female,[45-49],319,7.19602978,
France,2001,Female,[50-54],372,6.32115548,
France,2001,Female,[55-59],342,5.76728499,
France,2001,Female,[60-64],355,4.72011701,
France,2001,Female,[65-69],514,4.23045267,
France,2001,Female,[70-74],684,3.40977069,
France,2001,Female,[75-79],646,1.99789695,
France,2001,Female,[80-84],459,1.313192,
France,2001,Female,[85+],509,0.4061019,
France,2002,All,[0],0,0,
France,2002,All,[1-4],0,0,
France,2002,All,[5-9],1,0.22026432,
France,2002,All,[10-14],0,0,
France,2002,All,[15-19],1,0.05777008,
France,2002,All,[20-24],4,0.15145778,
France,2002,All,[25-29],7,0.24475524,
France,2002,All,[30-34],40,1.09529025,
France,2002,All,[35-39],144,2.55591054,
France,2002,All,[40-44],641,7.09227705,
France,2002,All,[45-49],1442,10.24657145,
France,2002,All,[50-54],2339,11.58723868,
France,2002,All,[55-59],2629,12.21143574,
France,2002,All,[60-64],2778,11.66051041,
France,2002,All,[65-69],3695,10.12051493,
France,2002,All,[70-74],4256,7.89332146,
France,2002,All,[75-79],3830,5.16089042,
France,2002,All,[80-84],2339,2.92828885,
France,2002,All,[85+],1653,0.915024,
France,2002,Male,[0],0,0,
France,2002,Male,[1-4],0,0,
France,2002,Male,[5-9],1,0.38461538,
France,2002,Male,[10-14],0,0,
France,2002,Male,[15-19],1,0.08143322,
France,2002,Male,[20-24],3,0.15052684,
France,2002,Male,[25-29],6,0.28155795,
France,2002,Male,[30-34],26,0.99085366,
France,2002,Male,[35-39],94,2.44855431,
France,2002,Male,[40-44],429,7.14523651,
France,2002,Male,[45-49],1092,11.3785558,
France,2002,Male,[50-54],1908,13.52040816,
France,2002,Male,[55-59],2244,14.85600794,
France,2002,Male,[60-64],2384,14.35798603,
France,2002,Male,[65-69],3196,12.99345449,
France,2002,Male,[70-74],3525,10.2895674,
France,2002,Male,[75-79],3053,7.28118292,
France,2002,Male,[80-84],1806,4.60057061,
France,2002,Male,[85+],1107,1.94220748,
France,2002,Female,[0],0,0,
France,2002,Female,[1-4],0,0,
France,2002,Female,[5-9],0,0,
France,2002,Female,[10-14],0,0,
France,2002,Female,[15-19],0,0,
France,2002,Female,[20-24],1,0.15432099,
France,2002,Female,[25-29],1,0.13717421,
France,2002,Female,[30-34],14,1.3618677,
France,2002,Female,[35-39],50,2.78551532,
France,2002,Female,[40-44],212,6.98747528,
France,2002,Female,[45-49],350,7.81948168,
France,2002,Female,[50-54],431,7.09581824,
France,2002,Female,[55-59],385,5.99315068,
France,2002,Female,[60-64],394,5.45706371,
France,2002,Female,[65-69],499,4.18870142,
France,2002,Female,[70-74],731,3.71802045,
France,2002,Female,[75-79],777,2.40691407,
France,2002,Female,[80-84],533,1.3121615,
France,2002,Female,[85+],546,0.44155466,
France,2003,All,[0],1,0.03274394,
France,2003,All,[1-4],0,0,
France,2003,All,[5-9],0,0,
France,2003,All,[10-14],0,0,
France,2003,All,[15-19],0,0,
France,2003,All,[20-24],5,0.20325203,
France,2003,All,[25-29],7,0.28225806,
France,2003,All,[30-34],36,0.98226467,
France,2003,All,[35-39],171,3.07941653,
France,2003,All,[40-44],569,6.56059034,
France,2003,All,[45-49],1410,10.13295005,
France,2003,All,[50-54],2433,11.99467561,
France,2003,All,[55-59],2957,12.68336622,
France,2003,All,[60-64],2800,11.68760696,
France,2003,All,[65-69],3571,10.05887158,
France,2003,All,[70-74],4267,7.93063713,
France,2003,All,[75-79],3970,5.25890504,
France,2003,All,[80-84],2636,2.86061553,
France,2003,All,[85+],1381,0.74721755,
France,2003,Male,[0],1,0.05698006,
France,2003,Male,[1-4],0,0,
France,2003,Male,[5-9],0,0,
France,2003,Male,[10-14],0,0,
France,2003,Male,[15-19],0,0,
France,2003,Male,[20-24],3,0.15915119,
France,2003,Male,[25-29],4,0.220022,
France,2003,Male,[30-34],23,0.88631985,
France,2003,Male,[35-39],95,2.51922567,
France,2003,Male,[40-44],375,6.4968815,
France,2003,Male,[45-49],1025,10.80425846,
France,2003,Male,[50-54],1906,13.57936734,
France,2003,Male,[55-59],2479,15.11493202,
France,2003,Male,[60-64],2379,14.29086322,
France,2003,Male,[65-69],3028,12.72643214,
France,2003,Male,[70-74],3554,10.49864114,
France,2003,Male,[75-79],3185,7.43776563,
France,2003,Male,[80-84],2022,4.48705146,
France,2003,Male,[85+],917,1.60264253,
France,2003,Female,[0],0,0,
France,2003,Female,[1-4],0,0,
France,2003,Female,[5-9],0,0,
France,2003,Female,[10-14],0,0,
France,2003,Female,[15-19],0,0,
France,2003,Female,[20-24],2,0.34782609,
France,2003,Female,[25-29],3,0.45317221,
France,2003,Female,[30-34],13,1.21495327,
France,2003,Female,[35-39],76,4.26487093,
France,2003,Female,[40-44],194,6.68734919,
France,2003,Female,[45-49],385,8.69467028,
France,2003,Female,[50-54],527,8.4346991,
France,2003,Female,[55-59],478,6.9145089,
France,2003,Female,[60-64],421,5.75923393,
France,2003,Female,[65-69],543,4.63785446,
France,2003,Female,[70-74],713,3.57357658,
France,2003,Female,[75-79],785,2.40288959,
France,2003,Female,[80-84],614,1.30402464,
France,2003,Female,[85+],464,0.36363351,
France,2004,All,[0],0,0,
France,2004,All,[1-4],0,0,
France,2004,All,[5-9],0,0,
France,2004,All,[10-14],0,0,
France,2004,All,[15-19],2,0.13114754,
France,2004,All,[20-24],1,0.04306632,
France,2004,All,[25-29],10,0.4415011,
France,2004,All,[30-34],39,1.15967886,
France,2004,All,[35-39],163,3.17244064,
France,2004,All,[40-44],578,6.90314105,
France,2004,All,[45-49],1429,10.95103073,
France,2004,All,[50-54],2461,12.80503668,
France,2004,All,[55-59],3174,13.48171431,
France,2004,All,[60-64],2956,12.75567446,
France,2004,All,[65-69],3433,10.58946914,
France,2004,All,[70-74],4207,8.43847157,
France,2004,All,[75-79],4009,5.77940519,
France,2004,All,[80-84],2831,3.07353245,
France,2004,All,[85+],1567,0.98382064,
France,2004,Male,[0],0,0,
France,2004,Male,[1-4],0,0,
France,2004,Male,[5-9],0,0,
France,2004,Male,[10-14],0,0,
France,2004,Male,[15-19],2,0.18399264,
France,2004,Male,[20-24],0,0,
France,2004,Male,[25-29],6,0.35928144,
France,2004,Male,[30-34],22,0.93180856,
France,2004,Male,[35-39],90,2.61324042,
France,2004,Male,[40-44],401,7.25266775,
France,2004,Male,[45-49],1035,11.7094694,
France,2004,Male,[50-54],1950,14.81425207,
France,2004,Male,[55-59],2605,15.93369625,
France,2004,Male,[60-64],2500,15.66808724,
France,2004,Male,[65-69],2884,13.22389839,
France,2004,Male,[70-74],3473,10.98112372,
France,2004,Male,[75-79],3229,8.02894298,
France,2004,Male,[80-84],2161,4.71586941,
France,2004,Male,[85+],1040,2.04314172,
France,2004,Female,[0],0,0,
France,2004,Female,[1-4],0,0,
France,2004,Female,[5-9],0,0,
France,2004,Female,[10-14],0,0,
France,2004,Female,[15-19],0,0,
France,2004,Female,[20-24],1,0.17985612,
France,2004,Female,[25-29],4,0.67226891,
France,2004,Female,[30-34],17,1.69660679,
France,2004,Female,[35-39],73,4.30932704,
France,2004,Female,[40-44],177,6.22362869,
France,2004,Female,[45-49],394,9.35866983,
France,2004,Female,[50-54],511,8.43791281,
France,2004,Female,[55-59],569,7.90936892,
France,2004,Female,[60-64],456,6.31753948,
France,2004,Female,[65-69],549,5.17436381,
France,2004,Female,[70-74],734,4.026772,
France,2004,Female,[75-79],780,2.67581475,
France,2004,Female,[80-84],670,1.4475532,
France,2004,Female,[85+],527,0.48627451,
France,2005,All,[0],0,0,
France,2005,All,[1-4],0,0,
France,2005,All,[5-9],1,0.27173913,
France,2005,All,[10-14],0,0,
France,2005,All,[15-19],1,0.06640106,
France,2005,All,[20-24],2,0.08646779,
France,2005,All,[25-29],14,0.62249889,
France,2005,All,[30-34],38,1.14492317,
France,2005,All,[35-39],139,2.8431172,
France,2005,All,[40-44],499,6.28621819,
France,2005,All,[45-49],1523,11.59321002,
France,2005,All,[50-54],2459,12.94823864,
France,2005,All,[55-59],3454,13.60056702,
France,2005,All,[60-64],3087,13.17991632,
France,2005,All,[65-69],3473,10.76398574,
France,2005,All,[70-74],4208,8.49860645,
France,2005,All,[75-79],4228,6.03267461,
France,2005,All,[80-84],2966,3.05855178,
France,2005,All,[85+],1758,1.02584451,
France,2005,Male,[0],0,0,
France,2005,Male,[1-4],0,0,
France,2005,Male,[5-9],0,0,
France,2005,Male,[10-14],0,0,
France,2005,Male,[15-19],1,0.09199632,
France,2005,Male,[20-24],2,0.11415525,
France,2005,Male,[25-29],8,0.48105833,
France,2005,Male,[30-34],26,1.10544218,
France,2005,Male,[35-39],84,2.57747775,
France,2005,Male,[40-44],307,5.82211265,
France,2005,Male,[45-49],1074,12.10959522,
France,2005,Male,[50-54],1917,14.64700489,
France,2005,Male,[55-59],2871,16.13737283,
France,2005,Male,[60-64],2596,16.08625604,
France,2005,Male,[65-69],2859,13.15389924,
France,2005,Male,[70-74],3424,10.8173001,
France,2005,Male,[75-79],3357,8.32032121,
France,2005,Male,[80-84],2200,4.5758975,
France,2005,Male,[85+],1175,2.12966487,
France,2005,Female,[0],0,0,
France,2005,Female,[1-4],0,0,
France,2005,Female,[5-9],1,0.65359477,
France,2005,Female,[10-14],0,0,
France,2005,Female,[15-19],0,0,
France,2005,Female,[20-24],0,0,
France,2005,Female,[25-29],6,1.02389078,
France,2005,Female,[30-34],12,1.2409514,
France,2005,Female,[35-39],55,3.37423313,
France,2005,Female,[40-44],192,7.20450281,
France,2005,Female,[45-49],449,10.52014995,
France,2005,Female,[50-54],542,9.18177198,
France,2005,Female,[55-59],583,7.6660092,
France,2005,Female,[60-64],491,6.74080176,
France,2005,Female,[65-69],614,5.83095916,
France,2005,Female,[70-74],784,4.38945188,
France,2005,Female,[75-79],871,2.9289125,
France,2005,Female,[80-84],766,1.56659031,
France,2005,Female,[85+],583,0.50172981,
France,2006,All,[0],0,0,
France,2006,All,[1-4],1,0.16528926,
France,2006,All,[5-9],0,0,
France,2006,All,[10-14],0,0,
France,2006,All,[15-19],0,0,
France,2006,All,[20-24],0,0,
France,2006,All,[25-29],6,0.27560864,
France,2006,All,[30-34],32,1.04952443,
France,2006,All,[35-39],148,3.07500519,
France,2006,All,[40-44],511,6.60889809,
France,2006,All,[45-49],1340,10.60042718,
France,2006,All,[50-54],2497,13.1317381,
France,2006,All,[55-59],3611,13.97932717,
France,2006,All,[60-64],3254,13.12943835,
France,2006,All,[65-69],3467,11.4012299,
France,2006,All,[70-74],4200,9.02856897,
France,2006,All,[75-79],4193,6.16635783,
France,2006,All,[80-84],3179,3.46564336,
France,2006,All,[85+],1908,1.11225108,
France,2006,Male,[0],0,0,
France,2006,Male,[1-4],0,0,
France,2006,Male,[5-9],0,0,
France,2006,Male,[10-14],0,0,
France,2006,Male,[15-19],0,0,
France,2006,Male,[20-24],0,0,
France,2006,Male,[25-29],3,0.18416206,
France,2006,Male,[30-34],18,0.82949309,
France,2006,Male,[35-39],78,2.42236025,
France,2006,Male,[40-44],303,5.88692442,
France,2006,Male,[45-49],915,10.80921441,
France,2006,Male,[50-54],1853,14.24507995,
France,2006,Male,[55-59],2881,16.01089252,
France,2006,Male,[60-64],2725,16.00211404,
France,2006,Male,[65-69],2903,14.19768181,
France,2006,Male,[70-74],3411,11.56114425,
France,2006,Male,[75-79],3283,8.37948901,
France,2006,Male,[80-84],2381,5.20721706,
France,2006,Male,[85+],1282,2.25042569,
France,2006,Female,[0],0,0,
France,2006,Female,[1-4],1,0.36900369,
France,2006,Female,[5-9],0,0,
France,2006,Female,[10-14],0,0,
France,2006,Female,[15-19],0,0,
France,2006,Female,[20-24],0,0,
France,2006,Female,[25-29],3,0.54744526,
France,2006,Female,[30-34],14,1.592719,
France,2006,Female,[35-39],70,4.39422473,
France,2006,Female,[40-44],208,8.04642166,
France,2006,Female,[45-49],425,10.17720307,
France,2006,Female,[50-54],644,10.7208257,
France,2006,Female,[55-59],730,9.31478882,
France,2006,Female,[60-64],529,6.82140554,
France,2006,Female,[65-69],564,5.66151375,
France,2006,Female,[70-74],789,4.63708493,
France,2006,Female,[75-79],910,3.15763906,
France,2006,Female,[80-84],798,1.73463177,
France,2006,Female,[85+],626,0.54635747,
France,2007,All,[0],0,0,
France,2007,All,[1-4],0,0,
France,2007,All,[5-9],0,0,
France,2007,All,[10-14],1,0.25974026,
France,2007,All,[15-19],1,0.07698229,
France,2007,All,[20-24],4,0.19417476,
France,2007,All,[25-29],5,0.21729683,
France,2007,All,[30-34],31,1.11270639,
France,2007,All,[35-39],140,3.04546443,
France,2007,All,[40-44],445,5.95955538,
France,2007,All,[45-49],1233,10.10987209,
France,2007,All,[50-54],2540,13.79460164,
France,2007,All,[55-59],3702,14.34105524,
France,2007,All,[60-64],3641,13.56658469,
France,2007,All,[65-69],3489,11.82351147,
France,2007,All,[70-74],3912,8.81358987,
France,2007,All,[75-79],4082,6.0874493,
France,2007,All,[80-84],3254,3.58228015,
France,2007,All,[85+],2161,1.19465529,
France,2007,Male,[0],0,0,
France,2007,Male,[1-4],0,0,
France,2007,Male,[5-9],0,0,
France,2007,Male,[10-14],1,0.43290043,
France,2007,Male,[15-19],0,0,
France,2007,Male,[20-24],4,0.25300443,
France,2007,Male,[25-29],2,0.11723329,
France,2007,Male,[30-34],20,1.00553042,
France,2007,Male,[35-39],77,2.47032403,
France,2007,Male,[40-44],273,5.54765292,
France,2007,Male,[45-49],834,10.22560078,
France,2007,Male,[50-54],1895,15.02775575,
France,2007,Male,[55-59],2938,16.3969193,
France,2007,Male,[60-64],2987,16.17742634,
France,2007,Male,[65-69],2927,14.64158871,
France,2007,Male,[70-74],3172,11.27140928,
France,2007,Male,[75-79],3187,8.17808571,
France,2007,Male,[80-84],2412,5.27432158,
France,2007,Male,[85+],1415,2.31069451,
France,2007,Female,[0],0,0,
France,2007,Female,[1-4],0,0,
France,2007,Female,[5-9],0,0,
France,2007,Female,[10-14],0,0,
France,2007,Female,[15-19],1,0.27855153,
France,2007,Female,[20-24],0,0,
France,2007,Female,[25-29],3,0.50420168,
France,2007,Female,[30-34],11,1.38017566,
France,2007,Female,[35-39],63,4.25675676,
France,2007,Female,[40-44],172,6.75569521,
France,2007,Female,[45-49],399,9.87623762,
France,2007,Female,[50-54],645,11.11494055,
France,2007,Female,[55-59],764,9.67578521,
France,2007,Female,[60-64],654,7.80988775,
France,2007,Female,[65-69],562,5.90460181,
France,2007,Female,[70-74],740,4.5555282,
France,2007,Female,[75-79],895,3.18664103,
France,2007,Female,[80-84],842,1.86675535,
France,2007,Female,[85+],746,0.62347474,
France,2008,All,[0],0,0,
France,2008,All,[1-4],0,0,
France,2008,All,[5-9],0,0,
France,2008,All,[10-14],0,0,
France,2008,All,[15-19],0,0,
France,2008,All,[20-24],3,0.14807502,
France,2008,All,[25-29],7,0.31042129,
France,2008,All,[30-34],29,1.0673537,
France,2008,All,[35-39],130,2.84775465,
France,2008,All,[40-44],454,6.12272421,
France,2008,All,[45-49],1180,9.87282463,
France,2008,All,[50-54],2438,13.3897188,
France,2008,All,[55-59],3622,14.20782175,
France,2008,All,[60-64],3847,13.32848283,
France,2008,All,[65-69],3428,11.72607238,
France,2008,All,[70-74],3927,9.01639344,
France,2008,All,[75-79],4326,6.44095051,
France,2008,All,[80-84],3366,3.65972992,
France,2008,All,[85+],2234,1.16522274,
France,2008,Male,[0],0,0,
France,2008,Male,[1-4],0,0,
France,2008,Male,[5-9],0,0,
France,2008,Male,[10-14],0,0,
France,2008,Male,[15-19],0,0,
France,2008,Male,[20-24],2,0.12746973,
France,2008,Male,[25-29],3,0.17533606,
France,2008,Male,[30-34],17,0.90909091,
France,2008,Male,[35-39],66,2.18037661,
France,2008,Male,[40-44],294,6.0631058,
France,2008,Male,[45-49],743,9.42654149,
France,2008,Male,[50-54],1764,14.32515836,
France,2008,Male,[55-59],2813,15.98749645,
France,2008,Male,[60-64],3141,15.79900407,
France,2008,Male,[65-69],2750,14.12937368,
France,2008,Male,[70-74],3188,11.537348,
France,2008,Male,[75-79],3405,8.78075197,
France,2008,Male,[80-84],2485,5.35629607,
France,2008,Male,[85+],1482,2.26086957,
France,2008,Female,[0],0,0,
France,2008,Female,[1-4],0,0,
France,2008,Female,[5-9],0,0,
France,2008,Female,[10-14],0,0,
France,2008,Female,[15-19],0,0,
France,2008,Female,[20-24],1,0.21881838,
France,2008,Female,[25-29],4,0.73529412,
France,2008,Female,[30-34],12,1.41676505,
France,2008,Female,[35-39],64,4.16124837,
France,2008,Female,[40-44],160,6.23538581,
France,2008,Female,[45-49],437,10.73710074,
France,2008,Female,[50-54],674,11.43535799,
France,2008,Female,[55-59],809,10.24309952,
France,2008,Female,[60-64],706,7.86016477,
France,2008,Female,[65-69],678,6.93890083,
France,2008,Female,[70-74],739,4.64137671,
France,2008,Female,[75-79],921,3.24455718,
France,2008,Female,[80-84],881,1.93286529,
France,2008,Female,[85+],752,0.59600707,
France,2009,All,[0],0,0,
France,2009,All,[1-4],0,0,
France,2009,All,[5-9],0,0,
France,2009,All,[10-14],0,0,
France,2009,All,[15-19],2,0.15873016,
France,2009,All,[20-24],6,0.30241935,
France,2009,All,[25-29],8,0.35746202,
France,2009,All,[30-34],34,1.27293149,
France,2009,All,[35-39],133,2.88065844,
France,2009,All,[40-44],466,6.27187079,
France,2009,All,[45-49],1164,10.00343761,
France,2009,All,[50-54],2502,13.8538206,
France,2009,All,[55-59],3755,14.55313542,
France,2009,All,[60-64],4202,13.92220529,
France,2009,All,[65-69],3487,11.90793293,
France,2009,All,[70-74],3862,9.23238746,
France,2009,All,[75-79],4239,6.51172079,
France,2009,All,[80-84],3347,3.68774791,
France,2009,All,[85+],2493,1.24488787,
France,2009,Male,[0],0,0,
France,2009,Male,[1-4],0,0,
France,2009,Male,[5-9],0,0,
France,2009,Male,[10-14],0,0,
France,2009,Male,[15-19],0,0,
France,2009,Male,[20-24],5,0.33222591,
France,2009,Male,[25-29],7,0.42347247,
France,2009,Male,[30-34],19,1.02425876,
France,2009,Male,[35-39],89,2.7961043,
France,2009,Male,[40-44],284,5.80183861,
France,2009,Male,[45-49],773,10.13504655,
France,2009,Male,[50-54],1792,14.7501852,
France,2009,Male,[55-59],2881,16.20815752,
France,2009,Male,[60-64],3373,16.19221353,
France,2009,Male,[65-69],2801,14.33396448,
France,2009,Male,[70-74],3092,11.65560917,
France,2009,Male,[75-79],3247,8.55554384,
France,2009,Male,[80-84],2483,5.44231106,
France,2009,Male,[85+],1541,2.22942376,
France,2009,Female,[0],0,0,
France,2009,Female,[1-4],0,0,
France,2009,Female,[5-9],0,0,
France,2009,Female,[10-14],0,0,
France,2009,Female,[15-19],2,0.56338028,
France,2009,Female,[20-24],1,0.20876827,
France,2009,Female,[25-29],1,0.17094017,
France,2009,Female,[30-34],15,1.83823529,
France,2009,Female,[35-39],44,3.06834031,
France,2009,Female,[40-44],182,7.17948718,
France,2009,Female,[45-49],391,9.75305562,
France,2009,Female,[50-54],710,12.01150398,
France,2009,Female,[55-59],874,10.88825215,
France,2009,Female,[60-64],829,8.86536199,
France,2009,Female,[65-69],686,7.04167522,
France,2009,Female,[70-74],770,5.03169313,
France,2009,Female,[75-79],992,3.65431371,
France,2009,Female,[80-84],864,1.91421482,
France,2009,Female,[85+],952,0.72595281,
France,2010,All,[0],0,0,
France,2010,All,[1-4],0,0,
France,2010,All,[5-9],1,0.29761905,
France,2010,All,[10-14],0,0,
France,2010,All,[15-19],0,0,
France,2010,All,[20-24],1,0.05249344,
France,2010,All,[25-29],13,0.58983666,
France,2010,All,[30-34],29,1.10898662,
France,2010,All,[35-39],128,2.85969616,
France,2010,All,[40-44],397,5.67791762,
France,2010,All,[45-49],1077,9.41186752,
France,2010,All,[50-54],2367,13.26199014,
France,2010,All,[55-59],3607,14.3282752,
France,2010,All,[60-64],4308,13.29958014,
France,2010,All,[65-69],3702,12.52368065,
France,2010,All,[70-74],3762,9.24801495,
France,2010,All,[75-79],4115,6.46128723,
France,2010,All,[80-84],3483,3.84781096,
France,2010,All,[85+],2663,1.28764911,
France,2010,Male,[0],0,0,
France,2010,Male,[1-4],0,0,
France,2010,Male,[5-9],1,0.50505051,
France,2010,Male,[10-14],0,0,
France,2010,Male,[15-19],0,0,
France,2010,Male,[20-24],1,0.0694927,
France,2010,Male,[25-29],9,0.55658627,
France,2010,Male,[30-34],17,0.89332633,
France,2010,Male,[35-39],73,2.36552171,
France,2010,Male,[40-44],238,5.14817218,
France,2010,Male,[45-49],691,9.20964947,
France,2010,Male,[50-54],1631,13.58148056,
France,2010,Male,[55-59],2740,15.84364519,
France,2010,Male,[60-64],3442,15.4842773,
France,2010,Male,[65-69],2964,14.98483316,
France,2010,Male,[70-74],3024,11.69780666,
France,2010,Male,[75-79],3175,8.54781391,
France,2010,Male,[80-84],2512,5.47217079,
France,2010,Male,[85+],1716,2.3637666,
France,2010,Female,[0],0,0,
France,2010,Female,[1-4],0,0,
France,2010,Female,[5-9],0,0,
France,2010,Female,[10-14],0,0,
France,2010,Female,[15-19],0,0,
France,2010,Female,[20-24],0,0,
France,2010,Female,[25-29],4,0.68143101,
France,2010,Female,[30-34],12,1.68539326,
France,2010,Female,[35-39],55,3.95683453,
France,2010,Female,[40-44],159,6.7116927,
France,2010,Female,[45-49],386,9.79695431,
France,2010,Female,[50-54],736,12.6048981,
France,2010,Female,[55-59],867,11.00253807,
France,2010,Female,[60-64],866,8.52110597,
France,2010,Female,[65-69],738,7.54601227,
France,2010,Female,[70-74],738,4.97707041,
France,2010,Female,[75-79],940,3.54142335,
France,2010,Female,[80-84],971,2.17644686,
France,2010,Female,[85+],947,0.70558432,
France,2011,All,[0],1,0.0382995,
France,2011,All,[1-4],0,0,
France,2011,All,[5-9],0,0,
France,2011,All,[10-14],0,0,
France,2011,All,[15-19],0,0,
France,2011,All,[20-24],4,0.21030494,
France,2011,All,[25-29],8,0.36747818,
France,2011,All,[30-34],29,1.13104524,
France,2011,All,[35-39],118,2.81959379,
France,2011,All,[40-44],408,5.99559148,
France,2011,All,[45-49],1086,9.8102981,
France,2011,All,[50-54],2309,13.21618682,
France,2011,All,[55-59],3655,14.83721685,
France,2011,All,[60-64],4577,13.91819979,
France,2011,All,[65-69],3918,12.79263395,
France,2011,All,[70-74],3686,9.52577852,
France,2011,All,[75-79],3960,6.55488057,
France,2011,All,[80-84],3444,3.91871288,
France,2011,All,[85+],2807,1.33427133,
France,2011,Male,[0],0,0,
France,2011,Male,[1-4],0,0,
France,2011,Male,[5-9],0,0,
France,2011,Male,[10-14],0,0,
France,2011,Male,[15-19],0,0,
France,2011,Male,[20-24],2,0.13888889,
France,2011,Male,[25-29],4,0.24554942,
France,2011,Male,[30-34],20,1.10680686,
France,2011,Male,[35-39],77,2.67826087,
France,2011,Male,[40-44],272,6.02302923,
France,2011,Male,[45-49],690,9.52512424,
France,2011,Male,[50-54],1636,13.94952251,
France,2011,Male,[55-59],2719,16.13649852,
France,2011,Male,[60-64],3551,15.86117563,
France,2011,Male,[65-69],3084,15.03656753,
France,2011,Male,[70-74],2944,11.88918504,
France,2011,Male,[75-79],3064,8.63950374,
France,2011,Male,[80-84],2511,5.58310172,
France,2011,Male,[85+],1803,2.42351739,
France,2011,Female,[0],1,0.08598452,
France,2011,Female,[1-4],0,0,
France,2011,Female,[5-9],0,0,
France,2011,Female,[10-14],0,0,
France,2011,Female,[15-19],0,0,
France,2011,Female,[20-24],2,0.43290043,
France,2011,Female,[25-29],4,0.72992701,
France,2011,Female,[30-34],9,1.18890357,
France,2011,Female,[35-39],41,3.12977099,
France,2011,Female,[40-44],136,5.94145915,
France,2011,Female,[45-49],396,10.35023523,
France,2011,Female,[50-54],673,11.71861396,
France,2011,Female,[55-59],936,12.02466598,
France,2011,Female,[60-64],1026,9.77422121,
